conditionId,question,category,open_time,close_time,duration_days,trade_count,is_fed,is_political,has_uma_dispute
0xda1450684767ae8d303e87bd110e16525f38723e90a0b1dc933434049e25b393,Will a Republican win New Hampshire Governor Election?,,2024-05-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,181,64825,FALSE,TRUE,TRUE
0xd41175220866f7011aa9c32638d9978ac2117224432c25c1db729eae7e201fdf,Will a candidate from another party win New Hampshire Governor Election?,,2024-05-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,181,68620,FALSE,TRUE,TRUE
0x5c19337d009c03cd94633f9f0a83906d75ce8c93fcaa1868a5ce3e315aa9bf03,Will a Democrat win Indiana Governor Election?,,2024-03-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,242,87823,FALSE,TRUE,TRUE
0x294a5678c60328411c8f96991c14eae792ea59238bc7db0762d7550517d57638,Will a Republican win Indiana Governor Election?,,2024-03-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,242,66448,FALSE,TRUE,TRUE
0x0c805fa65a22c83bd687416620b5413938924c1ae3fdaa407bfbac8417c3e3d9,Will a candidate from another party win Indiana Governor Election?,,2024-03-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,242,140745,FALSE,TRUE,TRUE
0xfec9f992973144dff6c84b4147aaefe69269a5b495792cec1549b7c8578f5938,Will a Democrat win Missouri Governor Election?,,2024-05-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,181,43050,FALSE,TRUE,TRUE
0xeb66a95fdb536ec82b17da9a80d744c7f8ca481e1e305e3c72589490c28676a9,Will a Republican win Missouri Governor Election?,,2024-05-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,181,31196,FALSE,TRUE,TRUE
0xc30f00a90f6e41ce6f42b7739c9e3f453351c9b9d596fc4ac7c647c6bcc17e6f,Will a candidate from another party win Missouri Governor Election?,,2024-05-08 00:00:00+00:00,2024-11-04 00:00:00+00:00,180,44511,FALSE,TRUE,TRUE
0x4a37a0dccc4260d473d819d55b9a9dc041f6363a4cabbced7606cf9455052a92,Will a Democrat win Montana Governor Election?,,2024-05-08 00:00:00+00:00,2024-11-04 00:00:00+00:00,180,63513,FALSE,TRUE,TRUE
0x622fc1127c6af2e644689936aeb61b284e6b1f4eb7d401910fe5ca7bcf4058e0,Will a Republican win Montana Governor Election?,,2024-05-08 00:00:00+00:00,2024-11-04 00:00:00+00:00,180,23888,FALSE,TRUE,TRUE
0x48fc13bd00c0fb187c1c3446bcc09bc3b943d5260ca755618c8bc7c97d6aee94,Will a candidate from another party win Montana Governor Election?,,2024-05-08 00:00:00+00:00,2024-11-04 00:00:00+00:00,180,86511,FALSE,TRUE,TRUE
0x44a3a4537d8bb00b3fba10ce4ddb1ea4ea38c2d2174a704c0e41a53de0d80a6d,Will a Democrat win North Dakota Governor Election?,,2024-05-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,181,55832,FALSE,TRUE,TRUE
0x0bc5d9d3c1cc7b70284570b1d7dc9936acec5724f294b9490d8550476ed1c271,Will a Republican win North Dakota Governor Election?,,2024-03-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,242,35740,FALSE,TRUE,TRUE
0xead0e66184b3ce0b8474187d82d81a45b5d454a4a14de9edefc125273368596f,Will a candidate from another party win North Dakota Governor Election?,,2024-03-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,242,16522,FALSE,TRUE,TRUE
0xcbc3345df304613a4f8e8713b905c502f664fcb670a10c882709fb804d67783e,Will a Democrat win Utah Governor Election?,,2024-03-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,242,81628,FALSE,TRUE,TRUE
0xa57263cad0bac26bb8b1afaf45fdcfbc255e98a302831c8ee4aa21feb8ebb014,Will a Republican win Utah Governor Election?,,2024-05-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,181,27202,FALSE,TRUE,TRUE
0x803d917a68f9aa66d108ccccee76fa28c62f89ede73946797a272ada62825d79,Will a candidate from another party win Utah Governor Election?,,2024-05-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,181,66744,FALSE,TRUE,TRUE
0xec9215ba211a51c2aa59535807dc26773cac276e53964bcc27e7169d094ab5d4,Will a Democrat win Washington Governor Election?,,2024-03-08 00:00:00+00:00,2024-11-04 00:00:00+00:00,241,75067,FALSE,TRUE,TRUE
0x4e681d95ed4c4739478f4faa6a84616f1c69cda2c034cc95986bf3bde0e28e07,Will a Republican win Washington Governor Election?,,2024-03-08 00:00:00+00:00,2024-11-04 00:00:00+00:00,241,32685,FALSE,TRUE,TRUE
0xff5c9bdba314a13244c33e3cfb98cd66951d602af96ebacf83e80105bbc976aa,Will a candidate from another party win Washington Governor Election?,,2024-03-08 00:00:00+00:00,2024-11-04 00:00:00+00:00,241,153031,FALSE,TRUE,TRUE
0xe90268f9ea32e8b487bb26443e616763dccef216e96bd15b6485212764123b44,Will a Democrat win West Virginia Governor Election?,,2024-03-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,242,42058,FALSE,TRUE,TRUE
0x62bb859006cfefb420b7f2585c46173da7cdc9e995ad9cf437a1358e92df10b0,Will a Republican win West Virginia Governor Election?,,2024-05-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,181,45330,FALSE,TRUE,TRUE
0x9fb2f72f614a1a7e6c7b3f3cc2042707533445fb6d7a14e16914204f6342d6da,Will a candidate from another party win West Virginia Governor Election?,,2024-05-08 00:00:00+00:00,2024-11-05 00:00:00+00:00,181,197831,FALSE,TRUE,TRUE
0x92e1da146e2d13b558448cd5e23aed8cfa7ef637f23c4351b60ff8310e03d2f2,George Santos wins NY-1 Republican Primary?,,2024-03-08 00:00:00+00:00,2024-06-25 00:00:00+00:00,109,1649,FALSE,TRUE,TRUE
0x673bc2e3150161fc6dda2080d0a1c2ff095832b4b914d3d903b9a548666e6d38,Will a Democrat win Michigan US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,394971,FALSE,TRUE,TRUE
0xc1b184c4724ad7d832320e5189dd4eddffd53a936733cb4dbf018a8dde1b3703,Will a Republican win Michigan US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,684107,FALSE,TRUE,TRUE
0xd63808fafb644324a34947ebcd86b6f6158346ed5b4dfa91ae72b2799c3e84b7,Will a candidate from another party win US Michigan Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,676897,FALSE,TRUE,TRUE
0x05904e19533e1babd563de24a3da89d87d00741b98b6dc692025f21ef6c52319,Will a Democrat win Nevada US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,1540056,FALSE,TRUE,TRUE
0x99cae1b83694726803dd03dea2465fee332ba788b8a9d24e42e9ddd5391c6b9b,Will a Republican win Nevada US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,1056287,FALSE,TRUE,TRUE
0x1cf5bd0d52535a933caf43f80f783801c8d9e3535e9f66986b1e5ec64430101d,Will a candidate from another party win Nevada US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,295575,FALSE,TRUE,TRUE
0x9df4efa8764eec4d1bd089e8598447d32408951ad502f483eecae2e0a19480bd,Will a Democrat win Pennsylvania US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,2306432,FALSE,TRUE,TRUE
0xc1a4830eef6f60d9e0f05ecb5aa81b11d7d361e1a869c0138219840af849a986,Will a Republican win Pennsylvania US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,2564648,FALSE,TRUE,TRUE
0x163854cc14ae2580e74e10bd1a5aecba0036c893a645f280c0f820dee470676c,Will a candidate from another party win Pennsylvania US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,613378,FALSE,TRUE,TRUE
0x98bafdb1a843ad1ee3f10222f43c8b675940922b119c0e0364a219281306098f,Will a Democrat win Wisconsin US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,255765,FALSE,TRUE,TRUE
0x352ac53453f995e751d2d90c7d781441eba9d1c4c7ebbc8e738fc570a543665b,Will a Republican win Wisconsin US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,444672,FALSE,TRUE,TRUE
0x20d95e0fec7d27f3072f4b9b72aeacfc2e54bd70e69ad6e03380feacfb5c6c84,Will a candidate from another party win Wisconsin US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,320851,FALSE,TRUE,TRUE
0x2f0bae3cdd6c42468ebfd30df5a93adcbe666d891674116b990bae8d11b7f511,Will a Democrat win Montana US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,686243,FALSE,TRUE,TRUE
0x25e48d2f5c66a03982f233e67f8131159e884dc186e6a55cc2e413d07e74830c,Will a Republican win Montana US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,621186,FALSE,TRUE,TRUE
0x6679ee3522c4fcb5266bbddcf75973bc2735d9c80c517e7c179c035680a01cec,Will a candidate from another party win Montana US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,2701136,FALSE,TRUE,TRUE
0x7eca3eee73a4d437797aeb9a1815aaf4484403bdb926791f7e5c435a7f05f0e3,Will a Democrat win Ohio US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,892763,FALSE,TRUE,TRUE
0x57dc89d2f5803961a1c72add5969c2887f9591821d05421f2819fa17b664dd59,Will a Republican win Ohio US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,1556618,FALSE,TRUE,TRUE
0xa6e7131f295407c7f56304d6a368a3b98ec280e162bfb38537da392305b202cb,Will a candidate from another party win Ohio US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,13006615,FALSE,TRUE,TRUE
0x752a37b21dac984692e419b3ca97fa1c989b2c3fa6b8a69b331bcafc897ca502,Will Vince Fong win CA-20 Special Election? ,,2024-03-19 00:00:00+00:00,2024-05-21 00:00:00+00:00,63,26217,FALSE,TRUE,TRUE
0x836fdc987a9ec39043a75b8c65643647cb03ad18432180b06820bd5446a0f805,Will Mike Boudreaux win CA-20 Special Election?,,2024-03-19 00:00:00+00:00,2024-05-21 00:00:00+00:00,63,26696,FALSE,TRUE,TRUE
0x651ad058f0d3faed9d5b5447320530554a1a6a2dfba1769ef9234161980bfe69,Trump convicted of felony before Election?,,2024-03-22 00:00:00+00:00,2024-11-04 00:00:00+00:00,227,145583,FALSE,TRUE,TRUE
0x0f99544f8db2651fdafb79636924b4d9ec73c9b61d77a9e56f467c6b0c932c3d,Will Putin remain President of Russia through 2024?,,2024-03-26 00:00:00+00:00,2024-12-31 00:00:00+00:00,280,2187634,FALSE,TRUE,TRUE
0xa0de93ceb5e777e92f1d0f2ce78fdf0ef14989f09b36d53736a01591a616c0ce,Will a Democrat win Nebraska's 1st congressional district?,,2024-04-10 00:00:00+00:00,2024-11-05 00:00:00+00:00,209,52459,FALSE,TRUE,TRUE
0x052ff66bad8c4792750d1879c482d562eff17bfd1bb5c6fb278e07e9d44c459e,Will a Republican win Nebraska's 1st congressional district?,,2024-04-10 00:00:00+00:00,2024-11-05 00:00:00+00:00,209,160189,FALSE,TRUE,TRUE
0x1ac42f552c368e9356a5442152f2248511719c161c62556532d15ec1df288047,Will a candidate from another party win Nebraska's 1st congressional district?,,2024-04-10 00:00:00+00:00,2024-11-05 00:00:00+00:00,209,217527,FALSE,TRUE,TRUE
0x155cc0bfdc26383ddd4f6718de3839f5e987a7d1da74b8979363e9a96d0938d9,Will a Democrat win Delaware Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,196361,FALSE,TRUE,TRUE
0x05a16ffcfaa6948233c1cc448f87acddf1ea144597b424739dd4a2e07f397b04,Will a Republican win Delaware Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,196611,FALSE,TRUE,TRUE
0x464970747ef4695bbf1d46757b122caa5b3fad410f8a79bcc773e6524b769835,Will a candidate from another party win Delaware Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,148445,FALSE,TRUE,TRUE
0x73531e600541608053a7fb2fc3261821485fb0d26450dea661af6961c65bf440,"Will Donald Trump be President of the USA on July 4, 2024?",,2024-03-28 00:00:00+00:00,2024-07-04 00:00:00+00:00,98,123498,FALSE,TRUE,TRUE
0xbe4f88565882170b13a66967bdad614a62c63b025e150e347d10553c58575287,Will a Democrat win New Mexico Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,906900,FALSE,TRUE,TRUE
0x661a6d0e875ac492ff936bbe61b899ef0dd48f44936f33438720d484fdfcbc7e,Will a Republican win New Mexico Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,949548,FALSE,TRUE,TRUE
0x208938ca6a4b6474fc1a9346b6415c69bca34854f27e232200dea09eb18d23aa,Will a candidate from another party win New Mexico Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,999722,FALSE,TRUE,TRUE
0x0a573d0d2e1f013707b2b6b5429b35db371fdb31f67909ed719abb381b1de6e1,Will a Democrat win New York Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,2667775,FALSE,TRUE,TRUE
0x1652ed7c8396de76eb1c18c202e75def313f836c8184f52ae4236ca26990f115,Will a Republican win New York Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,3741373,FALSE,TRUE,TRUE
0x20eb5023dbcb09d0dda6fe89885b6951c33c3378cbfabfb6f584d3d0bc048a7a,Will a candidate from another party win New York Presidential Election?,,2024-03-28 00:00:00+00:00,2024-11-05 00:00:00+00:00,222,4776418,FALSE,TRUE,TRUE
0x10223aa80307fa55f3e1d078f33fa42785d3082a7dfd47b64986efdbb4834231,Will a Democrat win Nebraska's 2nd congressional district?,,2024-04-10 00:00:00+00:00,2024-11-05 00:00:00+00:00,209,275387,FALSE,TRUE,TRUE
0x4430403d54a2a79a2b3043294f943a4f2717dff024629cf4a3e73f0151fa0df5,Will a Republican win Nebraska's 2nd congressional district?,,2024-04-10 00:00:00+00:00,2024-11-05 00:00:00+00:00,209,306337,FALSE,TRUE,TRUE
0x70533a0b0b3dc473e897553ab369ec00aab1742a5c183561de6790db5cd4de6b,Will a candidate from another party win Nebraska's 2nd congressional district?,,2024-04-10 00:00:00+00:00,2024-11-05 00:00:00+00:00,209,309380,FALSE,TRUE,TRUE
0xbff3fbf86c2606ba40dd4afbc1210bbb9ce973afffde7a852dbee1d27ee634ca,Will a Democrat win Nebraska's 3rd congressional district?,,2024-04-10 00:00:00+00:00,2024-11-05 00:00:00+00:00,209,16270,FALSE,TRUE,TRUE
0xb156f975ef4e42fc1c32bb838098adcb91fd88f4cd6be2004b95ad53540a7bb7,Will a Republican win Nebraska's 3rd congressional district?,,2024-04-10 00:00:00+00:00,2024-11-05 00:00:00+00:00,209,82273,FALSE,TRUE,TRUE
0x079198b7870967b849aa4ac928a6335239636893156752603ccefcf968608eb7,Will a candidate from another party win Nebraska's 3rd congressional district?,,2024-04-10 00:00:00+00:00,2024-11-05 00:00:00+00:00,209,45447,FALSE,TRUE,TRUE
0xe091e98ebfc781f2709d337babb7d66daefa35326c34eb33ac5115f34d4027d0,Will a Democrat win Maine's 1st congressional district?,,2024-04-10 00:00:00+00:00,2024-11-05 00:00:00+00:00,209,21052,FALSE,TRUE,TRUE
0x884fdfe1541124b457614d4d7372caebb4805f3d90e4b9387f0b6f34bea27662,Will a Republican win Maine's 1st congressional district?,,2024-04-10 00:00:00+00:00,2024-11-05 00:00:00+00:00,209,11196,FALSE,TRUE,TRUE
0x636298a285ed01f5dcb08042e6356de9003e36292b66feb341a24d2e18361fc9,Will a candidate from another party win Maine's 1st congressional district?,,2024-04-10 00:00:00+00:00,2024-11-05 00:00:00+00:00,209,16459,FALSE,TRUE,TRUE
0xa7b4202e7b52aed7a7427e592d41618f7f8dcd66875842caf197d8e5b9f47d72,Will a Democrat win Maine's 2nd congressional district?,,2024-04-10 00:00:00+00:00,2024-11-05 00:00:00+00:00,209,148519,FALSE,TRUE,TRUE
0xe90fde5bbf32a779f5ad8cd47f890acd9f86b73e34e0f620698122052189a079,Will a Republican win Maine's 2nd congressional district?,,2024-04-10 00:00:00+00:00,2024-11-05 00:00:00+00:00,209,111028,FALSE,TRUE,TRUE
0xa457cf5d0184d3c4e68ff04e79357bd4dd5b68bdabd018855ef0ef1c790c7b76,Will a candidate from another party win Maine's 2nd congressional district?,,2024-04-10 00:00:00+00:00,2024-11-05 00:00:00+00:00,209,2480260,FALSE,TRUE,TRUE
0xb17631413f217b33763f011a61990dd420f760af13bba6cdccd68c52b2b72d4e,Will a Democrat win Arizona US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,6754633,FALSE,TRUE,TRUE
0xac7162f96876ea602d984de6f9800b8a4b8a45897e798a7630d9e004ae5b9a0b,Will a Republican win Arizona US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,8258327,FALSE,TRUE,TRUE
0xa059663a859bac52841660e1fc2ed3fc247f04f549e3fb306c531527a76514ea,Will a candidate from another party win Arizona US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,4982822,FALSE,TRUE,TRUE
0x2d75f221ec38a3c8a5c43507bc44e68073a69cc26e249afa37bf97d7dd207512,Will a Democrat win Texas US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,624430,FALSE,TRUE,TRUE
0x9f41292bea56c1a5671306d4285d1912af1a23e62bae6e58e6c0dc517cc98d46,Will a Republican win Texas US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,371151,FALSE,TRUE,TRUE
0x8d2f66a4e6b5dafbfdd266b42a020cf88dcf21acdac6d6236ceec94580b4b502,Will a candidate from another party win Texas US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,562885,FALSE,TRUE,TRUE
0x6e4832d8bb73fa29bf29848a4687a379a2565a4ced2cb2c87b849fc51da4bcba,Will a Democrat win Maryland US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,241087,FALSE,TRUE,TRUE
0x3ceadb2db8926fcc1e9f5b28d765ee20721f2aa9537bdb5d17f0fa2ab7cbd5cc,Will a Republican win Maryland US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,311778,FALSE,TRUE,TRUE
0xa7a031b137f7a4bbc90e82625a8421725344c5c602ab52622786c457238ce142,Will a candidate from another party win Maryland US Senate Election?,,2024-04-03 00:00:00+00:00,2024-11-05 00:00:00+00:00,216,248786,FALSE,TRUE,TRUE
0xf4640cd41c414f694cd33e049e0c58092eea15bb7e463af0124695e46442742d,"2024 Balance of Power: D Prez, D Senate, D House",,2024-04-24 00:00:00+00:00,2024-11-05 00:00:00+00:00,195,5444340,FALSE,TRUE,TRUE
0x96f6fb6567b5938fc3c2e75f9829d7287340b9581a9c4817b8bc0aff82e1c45f,2024 Balance of Power: R Prez R Senate R House,,2024-04-24 00:00:00+00:00,2024-11-05 00:00:00+00:00,195,11132803,FALSE,TRUE,TRUE
0xbee3dba85ba4622e2e1c215adcbdc8f012dc59f904c52ac539db7ad26b20b6d3,"2024 Balance of Power: D Prez, R Senate, D House",,2024-04-24 00:00:00+00:00,2024-11-05 00:00:00+00:00,195,5535870,FALSE,TRUE,TRUE
0x3353f0005d273aa63e233aa107e71cf8d95744c6209e8e0c857d6555768190f2,"2024 Balance of Power: D Prez, D Senate, R House",,2024-04-24 00:00:00+00:00,2024-11-05 00:00:00+00:00,195,5833432,FALSE,TRUE,TRUE
0xbb958c943dab682a60d421effb917b6b66760905c23e58efd22699f278185444,"2024 Balance of Power: R Prez, D Senate, R House",,2024-04-24 00:00:00+00:00,2024-11-05 00:00:00+00:00,195,6332605,FALSE,TRUE,TRUE
0x78e20dcb15d578061a6df0c5014d66cc21244bad6848336f3513493c65cf09c1,"2024 Balance of Power: R Prez, R Senate, D House",,2024-04-24 00:00:00+00:00,2024-11-05 00:00:00+00:00,195,9322470,FALSE,TRUE,TRUE
0x007915eaf3a6c3c7f2c28a3f4984e257b69489defc4e2db834a1418ad9b433f6,"2024 Balance of Power: D Prez, R Senate, R House",,2024-04-24 00:00:00+00:00,2024-11-05 00:00:00+00:00,195,5546240,FALSE,TRUE,TRUE
0xcbecefa16a7a3531950c1b5f327a83ad0fdf448bea6f4ec7bc5b913f89ad3b05,"2024 Balance of Power: R Prez, D Senate, D House",,2024-04-24 00:00:00+00:00,2024-11-05 00:00:00+00:00,195,6481908,FALSE,TRUE,TRUE
0x16dffd481d88d8c9a33f01571fbeadd57442d304a4c86369fb450d11290385d4,Will David Trone win Maryland US Senate Democratic Primary?,,2024-04-05 00:00:00+00:00,2024-05-14 00:00:00+00:00,39,56475,FALSE,TRUE,TRUE
0xd4958e1f5c70fc2aaadde7dd9dd19e83bc73190d24a239110db987cb7c7a4c32,Will Angela Alsobrooks win Maryland US Senate Democratic Primary?,,2024-04-05 00:00:00+00:00,2024-05-14 00:00:00+00:00,39,63087,FALSE,TRUE,TRUE
0xf844abff4d950eff84932a2e86ea077e953ee34dba87c168d283bbc3104632b7,Will another candidate win Maryland US Senate Democratic Primary?,,2024-04-05 00:00:00+00:00,2024-05-14 00:00:00+00:00,39,759,FALSE,TRUE,TRUE
0xd092a7bd509c547431c12e86c8e7df40194da3790af8b34aeee04dcbf2e2359f,Will a Democrat win Florida US Senate Election?,,2024-04-04 00:00:00+00:00,2024-11-05 00:00:00+00:00,215,312748,FALSE,TRUE,TRUE
0xc65fdad4b98c013eb3bdf964f36fa595f82d0fed3916ba2da6d4568355b167a8,Will a Republican win Florida US Senate Election?,,2024-04-04 00:00:00+00:00,2024-11-05 00:00:00+00:00,215,297222,FALSE,TRUE,TRUE
0xcce784dd4beda3cacebafda5c5e3922e7881b495e0a43fe75f4b098bd04d241d,Will a candidate from another party win Florida US Senate Election?,,2024-04-04 00:00:00+00:00,2024-11-05 00:00:00+00:00,215,728257,FALSE,TRUE,TRUE
0x2db799252bb7d76814e8281450160bbefd34acc104bdfe5068d3e2683f12b018,Will a Democrat win California US Senate Election?,,2024-04-12 00:00:00+00:00,2024-11-05 00:00:00+00:00,207,44715,FALSE,TRUE,TRUE
0x2bd564bdef719d33ddc1c564c80bf0b6da83632e902150e587964a91c1152ec9,Will a Republican win California US Senate Election?,,2024-04-12 00:00:00+00:00,2024-11-05 00:00:00+00:00,207,56802,FALSE,TRUE,TRUE
0x7874d6195e3db71556ea07044420dc8889a7c3a41c75135377346d6813a7b0bb,Will a candidate from another party win California US Senate Election?,,2024-04-12 00:00:00+00:00,2024-11-05 00:00:00+00:00,207,23081,FALSE,TRUE,TRUE
0x2b56ba9f29601cbd226521a3081b150232f10e7e46591e4e33826aa406c3dbcc,Will a Democrat win Washington US Senate Election?,,2024-04-12 00:00:00+00:00,2024-11-05 00:00:00+00:00,207,16375,FALSE,TRUE,TRUE
0xa18cb4ddd1d312ec2fb6bfcfd1bfac967bfbd1aa542f750b9589632962fa3564,Will a Republican win Washington US Senate Election?,,2024-04-12 00:00:00+00:00,2024-11-05 00:00:00+00:00,207,19818,FALSE,TRUE,TRUE
0x15ca4d15329d13eb8826eaf71277bbe0c24d4ee36eadc0236da2c75be4cab4f9,Will one member of The Squad lose their primary?,,2024-04-04 00:00:00+00:00,2024-09-03 00:00:00+00:00,152,36623,FALSE,TRUE,TRUE
0x78dca20ad6401138b24acc0d953b58fd2676128a92afb515f257dd334da9023c,Will a candidate from another party win Washington US Senate Election?,,2024-04-12 00:00:00+00:00,2024-11-05 00:00:00+00:00,207,24584,FALSE,TRUE,TRUE
0x98cc92b3a58956d37b23d223b9b67a3359a729026ae7c6dec86a8c0557120513,Will a Democrat win Utah US Senate Election?,,2024-04-12 00:00:00+00:00,2024-11-05 00:00:00+00:00,207,19089,FALSE,TRUE,TRUE
0xdc7cbc6a9cb8404b24c6e93e45778813ae42ed8e1b4d5c98adc39e3f6b65acd2,Will a Republican win Utah US Senate Election?,,2024-04-12 00:00:00+00:00,2024-11-05 00:00:00+00:00,207,46078,FALSE,TRUE,TRUE
0x544bafa2f84419efb4e3e6d1f5b34e1da0876e237051dc6662f31f4c936441c5,Will a candidate from another party win Utah US Senate Election?,,2024-04-12 00:00:00+00:00,2024-11-05 00:00:00+00:00,207,43455,FALSE,TRUE,TRUE
0x1b4d6063229fb799277f26de2e6b53f8c90efb6b170e7415b7beacf0f477ff37,Will a Democrat win Wyoming US Senate Election?,,2024-04-12 00:00:00+00:00,2024-11-05 00:00:00+00:00,207,38039,FALSE,TRUE,TRUE
0xf87d147517a1abee08599be65ccfbafb61d7643d61c1a42556c1ff60adea12b5,Will a Republican win Wyoming US Senate Election?,,2024-04-12 00:00:00+00:00,2024-11-05 00:00:00+00:00,207,23899,FALSE,TRUE,TRUE
0x6d0450622f44f5e88c0309f412e0562ae14234c50e8fd685136d7f71f23d1bef,Will a candidate from another party win Wyoming US Senate Election?,,2024-04-12 00:00:00+00:00,2024-11-05 00:00:00+00:00,207,23375,FALSE,TRUE,TRUE
0x529e00904d9c0e97a19735d74ba8d2fd945cadb16b443e9fff8183a48b14ac4f,Will a Democrat win New Mexico US Senate Election?,,2024-04-12 00:00:00+00:00,2024-11-05 00:00:00+00:00,207,30819,FALSE,TRUE,TRUE
0x8e69d81c842e4887edbd21dabcc85e8a0e05dc2efeacc1dca2995f4f02122e9b,Will a Republican win New Mexico US Senate Election?,,2024-04-12 00:00:00+00:00,2024-11-05 00:00:00+00:00,207,47505,FALSE,TRUE,TRUE
0x19fd760fd2063713306aa907c5074ef3792e41065b51c32caa2d35870705126d,Will a candidate from another party win New Mexico US Senate Election?,,2024-04-12 00:00:00+00:00,2024-11-05 00:00:00+00:00,207,38668,FALSE,TRUE,TRUE
0x0280142f6c52dab3a2f8d3d2a2575d724edfcc40c7ba91ac35fb5d7c85be8f9b,Will a Democrat win North Dakota US Senate Election?,,2024-04-12 00:00:00+00:00,2024-11-05 00:00:00+00:00,207,6413,FALSE,TRUE,TRUE
0x637f737922b730c64a32b9e7ca4e7b1e78ce2cacfbba05631ddb144976b38633,Will a Republican win North Dakota US Senate Election?,,2024-04-12 00:00:00+00:00,2024-11-05 00:00:00+00:00,207,18634,FALSE,TRUE,TRUE
0x86bfeee44b714cf7567de4eb47d8ef963324abcf5f3e73402957a66dafe19985,Will a candidate from another party win North Dakota US Senate Election?,,2024-04-12 00:00:00+00:00,2024-11-05 00:00:00+00:00,207,25182,FALSE,TRUE,TRUE
0xfe7d8d88ba361a47853735fd80825dbe00a0b7912b8257725d02f7123c4e2411,Will a Democrat win Nebraska US Senate Election?,,2024-04-12 00:00:00+00:00,2024-11-05 00:00:00+00:00,207,1212360,FALSE,TRUE,TRUE
0xc8ca6de72307c6640b479edd36c7fa2a72aface0ad576d923f3404e69c798fb9,Will a Republican win Nebraska US Senate Election?,,2024-04-12 00:00:00+00:00,2024-11-05 00:00:00+00:00,207,580010,FALSE,TRUE,TRUE
0x9d455df75bf78e1b541bdbde04322a94940a9c2513c1f6a937fffe834255fa30,Will a candidate from another party win Nebraska US Senate Election?,,2024-04-12 00:00:00+00:00,2024-11-05 00:00:00+00:00,207,679299,FALSE,TRUE,TRUE
